"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"obd_ii_mode0A_processing","000cc840","Function","Global","User Defined","1","0"
"obd_ii_mode11_processing","0007eb44","Function","Global","User Defined","1","0"
"obd_ii_mode13_200hz","0008a958","Function","Global","User Defined","1","0"
"obd_ii_mode13_processing","0008a94c","Function","Global","User Defined","1","0"
"obd_ii_mode13_requested","400020f9","Data Label","Global","User Defined","3","0"
"obd_ii_mode14_processing","000c3f84","Function","Global","User Defined","2","0"
"obd_ii_mode22_processing","0007ed9c","Function","Global","User Defined","2","0"
"obd_ii_mode22_supported_pids_0_20","400020a0","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_100_120","400020bc","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_120_40","400020c0","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_140_160","400020c4","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_20_40","400020a4","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_40_60","400020a8","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_60_80","400020ac","Data Label","Global","User Defined","5","3"
"obd_ii_mode22_supported_pids_80_a0","400020b0","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_a0_c0","400020b4","Data Label","Global","User Defined","2","3"
"obd_ii_mode22_supported_pids_c0_e0","400020b8","Data Label","Global","User Defined","5","3"
"obd_ii_mode2f_184_timer_unknown","400023b8","Data Label","Global","User Defined","5","0"
"obd_ii_mode2f_200hz","0009f9e0","Function","Global","User Defined","2","0"
"obd_ii_mode2f_cooling_fan_dutycycle","40002394","Data Label","Global","User Defined","5","0"
"obd_ii_mode2f_evap_purge_val","40002392","Data Label","Global","User Defined","5","0"
"obd_ii_mode2f_flags_enabled","40002378","Data Label","Global","User Defined","159","0"
"obd_ii_mode2f_flags_state","4000237c","Data Label","Global","User Defined","154","0"
"obd_ii_mode2f_mesg_185","4000426c","Data Label","Global","User Defined","6","0"
"obd_ii_mode2F_processing","0009d0ec","Function","Global","User Defined","2","0"
"obd_ii_mode2f_tach_commanded","40002390","Data Label","Global","User Defined","8","0"
"obd_ii_mode2f_test_timers","400023aa","Data Label","Global","User Defined","11","5"
"obd_ii_mode2f_timeout","400023ba","Data Label","Global","User Defined","34","0"
"obd_ii_mode2f_vvti_output_val","4000238e","Data Label","Global","User Defined","5","0"
"obd_ii_mode3B_processing","000bdd90","Function","Global","User Defined","1","0"
"obd_ii_mode_3F_processing","0009f984","Function","Global","User Defined","31","0"
"obd_ii_module_coding_vin_monitors_update","00079db4","Function","Global","User Defined","1","0"
"obd_ii_monitor_cat_efficiency_ratio","000a0db8","Function","Global","User Defined","3","0"
"obd_ii_monitor_completion_update","000a10d4","Function","Global","User Defined","2","0"
"obd_ii_monitor_counters_reset","0008d3ac","Function","Global","User Defined","1","0"
"obd_ii_monitor_fail_transition","000693e4","Function","Global","User Defined","234","0"
"obd_ii_monitor_increment_cat_fail_counter","000a0af4","Function","Global","User Defined","2","0"
"obd_ii_monitor_increment_cat_pass_counter","000a0c5c","Function","Global","User Defined","2","0"
"obd_ii_monitor_pass","00069ae4","Function","Global","User Defined","226","0"
"obd_ii_monitor_status_array1","400048bc","Data Label","Global","User Defined","4","0"
"obd_ii_monitor_status_array2","400048e6","Data Label","Global","User Defined","4","0"
"obd_ii_monitor_status_flags1","40004910","Data Label","Global","User Defined","7","0"
"obd_ii_monitor_status_flags2","40004912","Data Label","Global","User Defined","7","0"
"obd_ii_monitor_status_this_drive_cycle","400023c2","Data Label","Global","User Defined","18","0"
"obd_ii_monitors_completed_this_drive_cycle","40001dfa","Data Label","Global","User Defined","16","0"
"obd_ii_monitors_misc1","000ca978","Function","Global","User Defined","2","0"
"obd_ii_montior_passes_bitfield","40001dea","Data Label","Global","User Defined","58","0"
"obd_ii_o2_no_activity_monitor","0008d5f0","Function","Global","User Defined","2","0"
"obd_ii_o2_precat_diag_timer_bank1","400021b4","Data Label","Global","User Defined","5","0"
"obd_ii_o2_precat_diag_timer_bank2","400021b2","Data Label","Global","User Defined","5","0"
"obd_ii_o2_precat_sw_bank2","40001dc4","Data Label","Global","User Defined","4","0"
"obd_ii_o2_response_test_flags_bank1","400021d4","Data Label","Global","User Defined","49","0"
"obd_ii_o2_response_test_flags_bank2","400021d2","Data Label","Global","User Defined","49","0"
"obd_ii_o2_sensor1_voltage","400019ba","Data Label","Global","User Defined","31","0"
"obd_ii_o2_sensor2_voltage","400019be","Data Label","Global","User Defined","29","0"
"obd_ii_o2_sensor5_voltage","400019bc","Data Label","Global","User Defined","31","0"
"obd_ii_o2_sensor6_voltage","400019c0","Data Label","Global","User Defined","29","0"
"obd_ii_o2_slow_response_monitor","0008e270","Function","Global","User Defined","2","0"
"obd_ii_o2_switching_counter","00091aec","Function","Global","User Defined","3","0"
"obd_ii_o2_transition_activity_counter","00091fe0","Function","Global","User Defined","3","0"
"obd_ii_oil_temp_ips","40002704","Data Label","Global","User Defined","3","0"
"obd_ii_P0713_failure_count","40002a78","Data Label","Global","User Defined","4","0"
"obd_ii_postcat_o2_sensor_check_unknown_200hz","00066ec8","Function","Global","User Defined","1","0"
"obd_ii_processing","000b9500","Function","Global","User Defined","2","0"
"obd_ii_readiness_monitor_init","000a005c","Function","Global","User Defined","3","0"
"obd_ii_record_confirmed_dtc","000bdd60","Function","Global","User Defined","4","0"
"obd_ii_relay_status","40001994","Data Label","Global","User Defined","82","0"
"obd_ii_request","40007f10","Data Label","Global","User Defined","129","6"
"obd_ii_response","40007f90","Data Label","Global","User Defined","1253","7"
"obd_ii_response_length","400026f6","Data Label","Global","User Defined","33","0"
"obd_ii_send_200hz","000b5220","Function","Global","User Defined","1","0"
"obd_ii_set_active_code_and_FF","0006a160","Function","Global","User Defined","224","0"
"obd_ii_set_misfire_codes","0007dc1c","Function","Global","User Defined","3","0"
"obd_ii_set_mode01_supported_pids","000ba8a0","Function","Global","User Defined","1","0"
"obd_ii_set_mode02_supported_pids","000bc6a8","Function","Global","User Defined","1","0"
"obd_ii_set_mode06_supported_pids","00084c54","Function","Global","User Defined","1","0"
"obd_ii_set_mode22_supported_pids","0007eb84","Function","Global","User Defined","1","0"
"obd_ii_set_mode2f_supported_pids","0009cfe0","Function","Global","User Defined","1","0"
"obd_ii_set_mode2f_supported_pids","40002396","Data Label","Global","User Defined","2","19"
"obd_ii_set_perm_dtc","000cc964","Function","Global","User Defined","3","0"
"obd_ii_setup_trans_fluid_pump","000d01c8","Function","Global","User Defined","2","0"
"obd_ii_status_unknown","40004b58","Data Label","Global","User Defined","160","0"
"obd_ii_stft_bank1","40001642","Data Label","Global","User Defined","4","0"
"obd_ii_stft_bank2","40004a96","Data Label","Global","User Defined","4","0"
"obd_ii_stft_bank2","40001643","Data Label","Global","User Defined","4","0"
"obd_ii_store_test_fail_data","0006af38","Function","Global","User Defined","4","0"
"obd_ii_system_leak_status","40001fe4","Data Label","Global","User Defined","23","0"
"obd_ii_thermostat_check","000abaac","Function","Global","User Defined","2","0"
"obd_ii_thermostat_monitor_logic","000a8bf0","Function","Global","User Defined","2","0"
"obd_ii_throttle_actuator_monitor_200hz","0006c49c","Function","Global","User Defined","2","0"
"obd_ii_throttle_body_range_perf","40002600","Data Label","Global","User Defined","3","0"
"obd_ii_throttle_limp_mode_conditions","40002647","Data Label","Global","User Defined","3","0"
"obd_ii_tps_1_2_correlation","400026c5","Data Label","Global","User Defined","27","0"
"obd_ii_tps_and_airflow_plausibility_monitor","0006b6d8","Function","Global","User Defined","2","0"
"obd_ii_trans_fluid_diagnostic","000cfba4","Function","Global","User Defined","2","0"
"obd_ii_tx_messages_pending","400026f1","Data Label","Global","User Defined","13","0"
"obd_ii_update_calculated_engine_flow_rates","000bc608","Function","Global","User Defined","1","0"
"obd_ii_update_drive_cycle_counters_rpm_and_speed","0008cabc","Function","Global","User Defined","1","0"
"obd_ii_update_mil_status","000bdd38","Function","Global","User Defined","1","0"
"obd_ii_update_mode09_stats","0008d2a8","Function","Global","User Defined","1","0"
"obd_ii_update_speed_and_timing_sensor_monitors","0006e16c","Function","Global","User Defined","2","0"
"obd_ii_update_states","000685fc","Function","Global","User Defined","2","0"
"obd_ii_update_worst_case_monitor_per_category","000a0ef8","Function","Global","User Defined","1","0"
"obd_ii_vvt_cam_timing_monitors_update","00063224","Function","Global","User Defined","2","0"
"obd_ii_vvt_exhaust_error_bank1","400025f0","Data Label","Global","User Defined","7","0"
"obd_ii_vvt_exhaust_error_bank2","400025ee","Data Label","Global","User Defined","7","0"
"obd_ii_vvt_exhaust_position_bank1","40001890","Data Label","Global","User Defined","10","0"
"obd_ii_vvt_exhaust_position_bank2","4000188c","Data Label","Global","User Defined","10","0"
"obd_ii_vvt_exhaust_target_bank1","400025fa","Data Label","Global","User Defined","18","0"
"obd_ii_vvt_exhaust_target_bank2","400025f6","Data Label","Global","User Defined","14","0"
"obd_ii_vvt_inlet_angle_bank2","4000188a","Data Label","Global","User Defined","9","0"
"obd_ii_vvt_inlet_angle_error_bank1","400025f4","Data Label","Global","User Defined","7","0"
"obd_ii_vvt_inlet_angle_error_bank2","400025f2","Data Label","Global","User Defined","7","0"
"obd_ii_vvt_inlet_position_bank1","4000188e","Data Label","Global","User Defined","9","0"
"obd_ii_warmup_completed","40001e06","Data Label","Global","User Defined","2","0"
"obd_ii_warmups_since_code_cleared","40004b14","Data Label","Global","User Defined","5","0"
"obd_ii_zero_perm_dtc","000cc9dc","Function","Global","User Defined","3","0"
"obd_MIL_and_DTC","400027b8","Data Label","Global","User Defined","2","0"
"obd_mode2f_init_actuator_test","00054708","Function","Global","User Defined","12","0"
"obd_mode_22_supported_pids_160_180","400020c8","Data Label","Global","User Defined","2","3"
"obd_p101_config","400023d0","Data Label","Global","User Defined","7","0"
"obd_set_dtc_processing","0006a908","Function","Global","User Defined","3","0"
"obd_status_latch_update","00092970","Function","Global","User Defined","1","0"
"obdii_update_dtc_state","0006abf8","Function","Global","User Defined","223","0"
"obdii_update_tps_and_throttle_dtcs","0006ca60","Function","Global","User Defined","2","0"
"octane_scaler_current_min","40001fcc","Data Label","Global","User Defined","4","0"
"octane_scaler_learn_update","00078648","Function","Global","User Defined","1","0"
"octane_scaler_shortterm","400050f8","Data Label","Global","User Defined","10","5"
"octane_scaler_update","00078518","Function","Global","User Defined","2","0"
"oil_pressure_100hz","000a8478","Function","Global","User Defined","2","0"
"oil_pressure_expected","400024ba","Data Label","Global","User Defined","2","0"
"oil_pressure_low_detected","40002470","Data Label","Global","User Defined","6","0"
"oil_pressure_low_event_count_unknown","40001ddc","Data Label","Global","User Defined","8","0"
"oil_pressure_low_pressure_event_detected","400023f0","Data Label","Global","User Defined","4","0"
"oil_pressure_low_timer","4000246e","Data Label","Global","User Defined","5","0"
"oil_pressure_switch_raw","40001a04","Data Label","Global","User Defined","3","0"
"oil_pressure_warning_light_timer","40001c3d","Data Label","Global","User Defined","4","0"
"oil_pressure_warning_switch_voltage","40001a5e","Data Label","Global","User Defined","7","0"
"P1302_fail_trip_counterP1302_fail_trip_counter","40004d67","Data Label","Global","User Defined","0","0"
"P1302_fail_trip_counterP1302_pass_trip_counter","40004d66","Data Label","Global","User Defined","0","0"
"paddle_shift_flags","40001cae","Data Label","Global","User Defined","31","0"
"paddle_shift_input","000b16c4","Function","Global","User Defined","1","0"
"paddle_shift_sensor_input_process","0005f318","Function","Global","User Defined","1","0"
"paddle_shift_sensor_raw","40001cac","Data Label","Global","User Defined","17","0"
"pedalD_scale_to_10bit","0009ab64","Function","Global","User Defined","1","0"
"perf_stats_reset1","000550ac","Function","Global","User Defined","1","0"
"perf_stats_update","000673f8","Function","Global","User Defined","2","0"
"poll_until_ready??","000401dc","Function","Global","User Defined","8","0"
"power_fold_mirrors_installed","40002963","Data Label","Global","User Defined","2","0"
"proc_cfg","00040000","Data Label","Global","User Defined","8","0"
"processor_info_unknown","000d4f10","Data Label","Global","User Defined","0","0"
"prog_version_mismatch","40002957","Data Label","Global","User Defined","3","0"
"program_version","40008250","Data Label","Global","User Defined","4","17"
"pwm_0xB3_drive_timer","40001c7f","Data Label","Global","User Defined","5","0"
"pwm_drive_0xB3_200hz","0005db5c","Function","Global","User Defined","2","0"
"pwm_set_dutycycle","0005cb58","Function","Global","User Defined","5","0"
"queue_buffer","40006a86","Data Label","Global","User Defined","1","0"
"queue_flags_unknown","40006a78","Data Label","Global","User Defined","40","0"
"queue_head","40006a85","Data Label","Global","User Defined","7","0"
"queue_len","40006a84","Data Label","Global","User Defined","11","0"
"race_button_installed","4000297c","Data Label","Global","User Defined","2","0"
"race_button_press_timer_unknown1","40001a44","Data Label","Global","User Defined","11","0"
"race_button_state","400019fb","Data Label","Global","User Defined","4","0"
"race_mode_present","40002966","Data Label","Global","User Defined","2","0"
"radiator_fan_dc_airtemp_based","40001c77","Data Label","Global","User Defined","5","0"
"radiator_fan_dc_coolant_based","40001c76","Data Label","Global","User Defined","7","0"
"radiator_fan_dc_hotstart","40001c78","Data Label","Global","User Defined","3","0"
"radiator_fan_dc_override","40001624","Data Label","Global","User Defined","2","0"
"radiator_fan_duty_cycle_target","40001c32","Data Label","Global","User Defined","15","0"
"radiator_fan_pwm_initialized","40001c75","Data Label","Global","User Defined","2","0"
"radiator_fan_pwm_output","40001c79","Data Label","Global","User Defined","2","0"
"read_accel_pedal_pos_d_voltage","0009b43c","Function","Global","User Defined","1","0"
"read_accel_pedal_pos_e_voltage","0009b450","Function","Global","User Defined","1","0"
